provider_id,hospital_name,address1,city,state,zip_code,county_name,phone_number,ed2,ed1,left_before_being_seen,op18,door_to_diagnostic_eval,median_time_to_pain_med,head_ct_results,address0,latitude,longitude
280128,NEBRASKA HEART HOSPITAL,7500 SOUTH 91ST ST,LINCOLN,NE,68526,LANCASTER,4023283000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Nebraska Heart Institute, 7440 South 91st Street, Lincoln, NE 68526, USA",40.736827,-96.594335
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,DOUGLAS,4026091600,Not Available,Not Available,0,82,21,27,Not Available,"Nebraska Orthopaedic Hospital, 2808 South 143rd Plaza, Omaha, NE 68144, USA",41.232694,-96.135756
280130,ALEGENT HEALTH LAKESIDE HOSPITAL,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,DOUGLAS,4027178000,93,213,0,130,34,46,Not Available,"Alegent Health Lakeside Hospital, 16901 Lakeside Hills Court, Omaha, NE 68130, USA",41.2377133,-96.18051770000001
280131,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,NE,68114,DOUGLAS,4023991900,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"7915 Farnam Drive, Omaha, NE 68114, USA",41.25751,-96.03703139999999
280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,SARPY,4027633600,80,212,0,108,18,44,Not Available,"Bellevue Medical Center, 2500 Bellevue Medical Center Drive, Bellevue, NE 68123, USA",41.1374171,-95.94790789999999
280133,NEBRASKA SPINE HOSPITAL LLC,6901 NORTH 72ND STREET SUITE 20300,OMAHA,NE,68122,DOUGLAS,4025723000,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"6901 North 72nd Street, Omaha, NE 68122, USA",41.3218162,-96.0213261
281300,HARLAN COUNTY HEALTH SYSTEM,P O BOX 836 717 NORTH BROWN ST,ALMA,NE,68920,HARLAN,3089282151,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Brown Street, Alma, NE 68920, USA",40.1043666,-99.36430569999999
281301,FILLMORE COUNTY HOSPITAL,P O BOX 193 1900 F STREET,GENEVA,NE,68361,FILLMORE,4027593167,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Geneva, NE 68361, USA",40.5269512,-97.5958818
281302,PAWNEE COUNTY MEMORIAL HOSPITAL,P O BOX 433 600 I ST,PAWNEE CITY,NE,68420,PAWNEE,4028522231,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Pawnee City, NE 68420, USA",40.1127779,-96.1583402
281303,NIOBRARA VALLEY HOSPITAL,P O BOX 118 401 SOUTH 5TH STREET,LYNCH,NE,68746,BOYD,4025692451,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Niobrara Valley Hospital, 401 5th Street, Lynch, NE 68746, USA",42.8281516,-98.46824459999999
281304,THAYER COUNTY HEALTH SERVICES,120 PARK AVE,HEBRON,NE,68370,THAYER,4027686041,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"120 Park Avenue, Hebron, NE 68370, USA",40.1601608,-97.59435909999999
281305,KIMBALL HEALTH SERVICES,505 SOUTH BURG ST,KIMBALL,NE,69145,KIMBALL,3082351952,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Kimball Health Services, 505 South Burg Street, Kimball, NE 69145, USA",41.2329181,-103.6670427
281306,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,NE,68959,KEARNEY,3088323400,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,"727 East 1st Street, Minden, NE 68959, USA",40.49578109999999,-98.94252370000001
281307,SAUNDERS MEDICAL CENTER,1760 COUNTY RD J,WAHOO,NE,68066,SAUNDERS,4024434191,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Saunders Medical Center, 1760 County Road J, Wahoo, NE 68066, USA",41.1929185,-96.6352316
281308,HENDERSON HEALTH CARE SERVICES,1621 FRONT STREET,HENDERSON,NE,68371,YORK,4027234512,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Henderson Health Care Services, 1621 Front Street, Henderson, NE 68371, USA",40.7830455,-97.8074446
281309,COMMUNITY MEMORIAL HOSPITAL,P O BOX N 1579 MIDLAND ST,SYRACUSE,NE,68446,OTOE,4022692011,Not Available,Not Available,,,,,,"1579 Midland Street, Syracuse, NE 68446, USA",40.6670873,-96.1862233
281310,GARDEN COUNTY HEALTH SERVICES,1100 WEST 2ND ST,OSHKOSH,NE,69154,GARDEN,3087723283,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"1100 West 2nd Street, Oshkosh, NE 69154, USA",41.4143334,-102.3475552
281311,FRANKLIN COUNTY MEMORIAL HOSPITAL,P O BOX 315 1406 Q ST,FRANKLIN,NE,68939,FRANKLIN,3084256221,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Franklin, NE 68939, USA",40.0961242,-98.9525807
281312,GENOA COMMUNITY HOSPITAL,P O BOX 310 606/706 EWING AVE,GENOA,NE,68640,NANCE,4029932283,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,"Genoa Community Hospital, 706 Ewing Avenue, Genoa, NE 68640, USA",41.4437978,-97.7334724
281313,GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,GOTHENBURG,NE,69138,DAWSON,3085373661,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Gothenburg Memorial Hospital, 910 20th Street, Gothenburg, NE 69138, USA",40.9388183,-100.1532742
281314,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,P O BOX 428 531 BEEBE ST,OSCEOLA,NE,68651,POLK,4027472031,Not Available,Not Available,1,Not Available,Not Available,Not Available,Not Available,"Annie Jeffrey Memorial County Health Center, 531 Beebe Street, Osceola, NE 68651, USA",41.1697564,-97.5490483
281315,BRODSTONE MEMORIAL HOSP,P O BOX 187 520 EAST 10TH ST,SUPERIOR,NE,68978,NUCKOLLS,4028793281,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"187 East 10th Street, Superior, NE 68978, USA",40.0260501,-98.0702127
281316,WEBSTER COUNTY COMMUNITY HOSPITAL,P O BOX 465 621 N FRANKLIN ST,RED CLOUD,NE,68970,WEBSTER,4027465600,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Webster County Community Hospital, 621 North Franklin Street, Red Cloud, NE 68970, USA",40.09111,-98.5275972
281317,TILDEN COMMUNITY HOSPITAL,P O BOX 340 308 WEST 2ND,TILDEN,NE,68781,ANTELOPE,4023685343,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Tilden Community Hospital, 308 West 2nd Street, Tilden, NE 68781, USA",42.0473504,-97.83798519999999
281318,MORRILL COUNTY COMMUNITY HOSPITAL,P O BOX 579 1313 S STREET,BRIDGEPORT,NE,69336,MORRILL,3082621616,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Morrill County Community Hospital, 1313 S Street, Bridgeport, NE 69336, USA",41.661693,-103.0920563
281320,MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,68818,HAMILTON,4026943171,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Memorial Hospital: Halsted David S MD, Memorial Hospital, 1423 7th Street, Aurora, NE 68818, USA",40.8720844,-98.0096731
281321,OAKLAND MERCY HOSPITAL,601 EAST SECOND ST,OAKLAND,NE,68045,BURT,4026855601,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"601 East 2nd Street, Oakland, NE 68045, USA",41.8345385,-96.4609551
281322,ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,NE,68788,CUMING,4023722404,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"430 North Monitor Street, West Point, NE 68788, USA",41.8432263,-96.7067512
281323,ALEGENT HEALTH MEMORIAL HOSPITAL,104 WEST 17TH ST,SCHUYLER,NE,68661,COLFAX,4023522441,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Alegent Creighton Health Memorial Hospital, 104 West 17th Street, Schuyler, NE 68661, USA",41.4554128,-97.060936
281324,NEMAHA COUNTY HOSPITAL,2022  13TH ST,AUBURN,NE,68305,NEMAHA,4022744366,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Nemaha County Hospital, 2022 13th Street, Auburn, NE 68305, USA",40.3911913,-95.8527798
281325,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,69210,BROWN,4023872800,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Brown County Hospital, 945 East Zero Street, Ainsworth, NE 69210, USA",42.5445168,-99.8512105
281326,ANTELOPE MEMORIAL HOSPITAL,P O BOX 229 102 WEST 9TH ST,NELIGH,NE,68756,ANTELOPE,4028874151,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Antelope Memorial Hospital, 102 West 9th Street, Neligh, NE 68756, USA",42.1348373,-98.0305906
281327,COZAD COMMUNITY HOSPITAL,P O BOX 108 300 EAST 12TH ST,COZAD,NE,69130,DAWSON,3087842261,Not Available,Not Available,,,,,,"108 East 12th Street, Cozad, NE 69130, USA",40.8631521,-99.98558779999999
281328,LITZENBERG MEMORIAL COUNTY HOSPITAL,1715  26TH ST,CENTRAL CITY,NE,68826,MERRICK,3089463015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Litzenberg Memorial County Hospital, 1715 26th Street, Central City, NE 68826, USA",41.1066747,-98.00216479999999
281329,AVERA ST ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O' NEILL,NE,68763,HOLT,4023362611,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Avera Saint Anthonys Hospital, 300 North 2nd Street, O'Neill, NE 68763, USA",42.4604911,-98.6506052
281330,WARREN MEMORIAL HOSPITAL,905 SECOND ST,FRIEND,NE,68359,SALINE,4029472541,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Warren Memorial Hospital, 905 2nd Street, Friend, NE 68359, USA",40.6531358,-97.28180909999999
281331,AVERA CREIGHTON HOSPITAL,P O BOX 186 1503 MAIN ST,CREIGHTON,NE,68729,KNOX,4023585700,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Avera Creighton Hospital, 1503 Main Street, Creighton, NE 68729, USA",42.46563700000001,-97.9174116
281332,BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH ST,DAVID CITY,NE,68632,BUTLER,4023671200,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Butler County Health Care Center, 372 South 9th Street, David City, NE 68632, USA",41.2468391,-97.1228847
281333,ROCK COUNTY HOSPITAL,102 EAST SOUTH STREET,BASSETT,NE,68714,ROCK,4026843366,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Rock County Hospital, 102 E South St, Bassett, NE 68714, USA",42.575367,-99.53715150000001
281334,BOONE COUNTY HEALTH CENTER,P O BOX 151 723 WEST FAIRVIEW ST,ALBION,NE,68620,BOONE,4023952191,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Boone County Health Center, 723 West Fairview Street, Albion, NE 68620, USA",41.683432,-98.00541179999999
281335,CALLAWAY DISTRICT HOSPITAL,P O BOX 100 211 E KIMBALL ST,CALLAWAY,NE,68825,CUSTER,3088362228,Not Available,Not Available,Not Available,53,10,Not Available,Not Available,"Callaway District Hospital, 211 East Kimball Street, Callaway, NE 68825, USA",41.2909258,-99.9232633
281336,YORK GENERAL HOSPITAL,2222 LINCOLN AVE,YORK,NE,68467,YORK,4023626671,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"York General Hospital, 2222 North Lincoln Avenue, York, NE 68467, USA",40.8824763,-97.59210859999999
281338,HOWARD COUNTY MEDICAL CENTER,P O BOX 406 1113 SHERMAN ST,ST PAUL,NE,68873,HOWARD,3087544421,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"1113 Sherman Street, St. Paul, NE 68873, USA",41.217182,-98.4627091
281339,MEMORIAL HEALTH CARE SYSTEMS,300 NORTH COLUMBIA AVE,SEWARD,NE,68434,SEWARD,4026432971,Not Available,Not Available,,,,,,"Memorial Hospital, 300 North Columbia Avenue, Seward, NE 68434, USA",40.9093466,-97.0918681
281340,DUNDY COUNTY HOSPITAL,P O BOX 626 1313 NORTH CHEYENNE ST,BENKELMAN,NE,69021,DUNDY,3084232204,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Dundy County Hospital, 1313 Cheyenne Street, Benkelman, NE 69021, USA",40.0510818,-101.5368238
281341,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,825 CENTENNIAL DRIVE,CHADRON,NE,69337,DAWES,3084325586,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"825 Centennial Drive, Chadron, NE 69337, USA",42.8192013,-103.0133315
281342,ST MARY'S COMMUNITY HOSPITAL,1314  3RD AVE,NEBRASKA CITY,NE,68410,OTOE,4028733321,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"1314 3rd Avenue, Nebraska City, NE 68410, USA",40.6795048,-95.8615923
281343,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,NE,68713,HOLT,4029252811,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"406 West Neely Street, Atkinson, NE 68713, USA",42.5285336,-98.9830597
281344,CHERRY COUNTY HOSPITAL,P O BOX 410 510 NORTH GREEN ST,VALENTINE,NE,69201,CHERRY,4023762525,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Cherry County Hospital, 510 North Green Street, Valentine, NE 69201, USA",42.87907860000001,-100.538401
281345,PROVIDENCE MEDICAL CENTER,1200 PROVIDENCE RD,WAYNE,NE,68787,WAYNE,4023753800,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"1200 Providence Road, Wayne, NE 68787, USA",42.2409518,-97.00806419999999
281346,ALEGENT HEALTH PLAINVIEW HOSPITAL,P O BOX 489 704 NORTH THIRD ST,PLAINVIEW,NE,68769,PIERCE,4025824245,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"489 North 3rd Street, Plainview, NE 68769, USA",42.3555098,-97.78504029999999
281347,OSMOND GENERAL HOSPITAL,P O BOX 429 402 NORTH MAPLE ST,OSMOND,NE,68765,PIERCE,4027483393,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Osmond General Hospital, 402 North Maple Street, Osmond, NE 68765, USA",42.3598179,-97.5955286
281348,TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 6/34,CAMBRIDGE,NE,69022,FURNAS,3086973329,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Tri Valley Health System, U.S. 34, Cambridge, NE 69022, USA",40.2804323,-100.1802732
281349,PENDER COMMUNITY HOSPITAL,P O BOX 100 100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,4023853083,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Pender, NE 68047, USA",42.1141648,-96.7072585
281350,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,NE,68450,JOHNSON,4023353361,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Johnson County Hospital, 202 High Street, Tecumseh, NE 68450, USA",40.3796768,-96.1967902
281351,CHASE COUNTY COMMUNITY HOSPITAL,P O BOX 819 600 W 12TH ST,IMPERIAL,NE,69033,CHASE,3088827111,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Chase County Community Hospital, 600 West 12th Street, Imperial, NE 69033, USA",40.5242979,-101.6506237
281352,COMMUNITY MEDICAL CENTER INC,P O BOX 399 2307 BARADA ST,FALLS CITY,NE,68355,RICHARDSON,4022452428,30,112,Not Available,Not Available,Not Available,Not Available,Not Available,"2307 Barada Street, Falls City, NE 68355, USA",40.0677333,-95.60518580000002
281353,VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,68862,VALLEY,3087284200,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Ord, NE 68862, USA",41.6053522,-98.92805829999999
281354,CRETE AREA MEDICAL CENTER,P O BOX 220 2910 BETTEN DR,CRETE,NE,68333,SALINE,4028262102,Not Available,Not Available,,,,,,"Crete Area Medical Center: Hesser Kate E MD, 2910 Betten Road, Crete, NE 68333, USA",40.6413594,-96.9369085
281355,OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,NE,69153,KEITH,3082844011,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,"2601 North Spruce Street, Ogallala, NE 69153, USA",41.1506853,-101.7204235
281356,PERKINS COUNTY HEALTH SERVICES,900 LINCOLN AVE,GRANT,NE,69140,PERKINS,3083527200,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"900 Lincoln Avenue, Grant, NE 69140, USA",40.8468926,-101.7269211
281357,SIDNEY REGIONAL MEDICAL CENTER,645 OSAGE ST,SIDNEY,NE,69162,CHEYENNE,3082545825,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Sidney Regional Medical Center, 645 Osage Street, Sidney, NE 69162, USA",41.1389382,-102.9725811
281358,GORDON MEMORIAL HOSPITAL DISTRICT,300 EAST 8TH ST,GORDON,NE,69343,SHERIDAN,3082820401,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"300 East 8th Street, Gordon, NE 69343, USA",42.8118326,-102.2004105
281359,MEMORIAL COMMUNITY HOSPITAL,810 NORTH 22ND ST,BLAIR,NE,68008,WASHINGTON,4024262182,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"810 North 22nd Street, Blair, NE 68008, USA",41.5509568,-96.14559609999999
281360,BOX BUTTE GENERAL HOSPITAL,P O BOX 810 2101 BOX BUTTE AVE,ALLIANCE,NE,69301,BOX BUTTE,3087626660,58,196,Not Available,114,32,63,Not Available,"Box Butte General Hospital, 2101 Box Butte Avenue, Alliance, NE 69301, USA",42.116338,-102.870215
281361,LEXINGTON REGIONAL HEALTH CENTER,P O BOX 980 1201 NORTH ERIE ST,LEXINGTON,NE,68850,DAWSON,3083245651,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Lexington Regional Health Center, 1201 North Erie Street, Lexington, NE 68850, USA",40.7854322,-99.7575677
281362,PHELPS MEMORIAL HEALTH CENTER,1215 TIBBALS ST,HOLDREGE,NE,68949,PHELPS,3089952211,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Phelps Memorial Health Center, 1215 Tibbals Street, Holdrege, NE 68949, USA",40.4477449,-99.3832659
281363,COMMUNITY HOSPITAL,P O BOX 1328 1301 EAST H ST,MCCOOK,NE,69001,RED WILLOW,3083442650,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Community Hospital, 1301 East H Street, McCook, NE 69001, USA",40.20504330000001,-100.6087469
281364,BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER INC,P O BOX 278 4800 HOSPITAL PARKWAY,BEATRICE,NE,68310,GAGE,4022283344,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Beatrice, NE 68310, USA",40.2659269,-96.7466913
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,68822,CUSTER,3088724100,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"145 Memorial Drive, Broken Bow, NE 68822, USA",41.409042,-99.6307992
283301,CHILDREN'S HOSPITAL & MEDICAL CENTER,8200 DODGE ST,OMAHA,NE,68114,DOUGLAS,4029555400,Not Available,Not Available,,,,,,"Children's Hospital & Medical Center, 8200 Dodge Street, Omaha, NE 68114, USA",41.2601971,-96.0419651
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,WASHOE,7759824100,88,296,2,156,52,64,Not Available,"Renown Regional Medical Center, 1155 Mill Street, Reno, NV 89501, USA",39.5245608,-119.796019
290002,SOUTH LYON MEDICAL CENTER,213 S WHITACRE/PO BOX 940,YERINGTON,NV,89447,LYON,7757813761,Not Available,Not Available,,,,,,"South Lyon Medical Center, 213 South Whitacre Street, Yerington, NV 89447, USA",38.9842048,-119.1668272
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,CLARK,7027318000,216,362,0,174,11,41,Not Available,"Sunrise Hospital & Medical Center, 3186 South Maryland Parkway, Las Vegas, NV 89109, USA",36.134588,-115.135764
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,CLARK,7026575504,161,343,2,113,23,60,Not Available,"North Vista Hospital, 1409 East Lake Mead Boulevard, North Las Vegas, NV 89030, USA",36.195011,-115.122857
290006,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,89406,CHURCHILL,7754233151,53,216,1,106,17,37,Not Available,"Banner Churchill Community Hospital, 801 East Williams Avenue, Fallon, NV 89406, USA",39.4762403,-118.7660765
290007,UMC OF SOUTHERN NEVADA,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,CLARK,7023832000,173,476,5,222,52,28,Not Available,"1800 West Charleston Boulevard, Las Vegas, NV 89102, USA",36.1600556,-115.1669373
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,89801,ELKO,7757385151,95,282,1,130,26,50,Not Available,"Northeastern Nevada Regional Hospital, 2001 Errecart Boulevard, Elko, NV 89801, USA",40.823337,-115.731595
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,WASHOE,7757703000,139,282,0,127,21,53,Not Available,"Saint Mary's Regional Medical Center, 235 West 6th Street, Reno, NV 89503, USA",39.531134,-119.8208239
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,CARSON CITY,7754458000,95,283,2,165,42,75,43,"Carson Tahoe Regional Medical Center, Toiyabe National Forest, 1600 Medical Parkway, Carson City, NV 89703, USA",39.2020674,-119.7840352
290020,NYE REGIONAL MEDICAL CENTER,825 ERIE MAIN ST (AKA SOUTH MAIN),TONOPAH,NV,89049,NYE,7754826233,Not Available,Not Available,0,124,25,Not Available,Not Available,"Tonopah, NV, USA",38.069211,-117.2305861
290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,CLARK,7023884000,314,537,2,203,34,66,Not Available,"Valley Hospital Medical Center, 620 Shadow Lane, Las Vegas, NV 89106, USA",36.1638547,-115.1655491
290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,CLARK,7023697600,410,659,4,257,51,96,18,"Desert Springs Hospital Medical Center, 2075 East Flamingo Road, Las Vegas, NV 89119, USA",36.113634,-115.1249008
